OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
444,0668,DES 33-0668,375,10392.6962635989,4041824.42906983
445,0682,DES 33-0682,456,7224.21390130191,2911372.33313762
446,0864,DES 33-0864,360,7353.70366392472,2610245.36995339
447,0911,DES 33-0911,691,11409.5156245504,6502203.34556987
448,1071,DES 33-1071,387,7085.10186611593,2414827.8254974
449,1078,DES 33-1078,428,7865.41027209238,3410539.37049311
450,1146,DES 33-1146,595,8504.16377374339,4107890.4539581
451,2394,DES 33-2394,428,9017.46882424667,3253210.69037752
452,2395,DES 33-2395,258,7736.2155222394,3428715.50767052
453,2416,DES 33-2416,529,19869.9533905187,10575651.8606765
454,2455,DES 33-2455,669,13595.6160482227,5923906.85022663
455,2623,DES 33-2623,417,10751.5926097038,2744644.87884179
456,2625,DES 33-2625,483,9388.41522024658,4420835.98785735
457,2626,DES 33-2626,347,5661.91442036283,1916181.81682372
458,2627,DES 33-2627,364,9553.73981250674,3450777.91689302
459,2637,DES 33-2637,592,13380.1564080824,7851239.00124151
460,2671,DES 33-2671,840,11226.0354350934,5772698.93586772
461,2672,DES 33-2672,693,14531.8863897462,6079375.28290643
462,2673,DES 33-2673,384,7219.16061343258,2581176.46911433
463,2674,DES 33-2674,611,13825.2579908433,6301135.46659489
464,2820,DES 33-2820,487,7888.18680132591,3172671.03807235
465,3131,DES 33-3131,309,15673.5790501828,10739747.2820533
466,3273,DEVILLE,628,10216.0372370618,6480380.35005122
467,3610,DIAMOND,264,26847.3955159064,33643675.5014707
468,0370,DILWORTH,496,33080.846459737,47198016.6753115
469,3201,DIPPER,584,29762.3915781589,26507936.1780504
470,0371,DOCKTON,777,45230.638055125,89568022.4179707
471,0373,DOLLOFF,428,19481.6705630074,17027527.8125267
472,0374,DOLPHIN,307,18906.4144794826,14826331.7301389
473,0379,DORRE DON,845,30467.5515020701,36954264.3902863
474,3221,DOUGLAS,616,29095.7003549197,45166611.7351105
475,3205,DUTHIE HILL,362,94528.0149160995,125048886.775249
476,0389,DUV 45-0389,419,19294.6663739913,7234311.55308222
477,2959,DUV 45-2959,533,13749.9053350781,5626762.02090863
478,3218,DUV 45-3218,651,22014.3054063231,14511957.9420594
479,3219,DUV 45-3219,636,16046.1641433826,10873730.2332871
480,3481,DUV 45-3481,446,8232.94165731163,3234242.03631889
481,3502,DUV 45-3502,574,18724.1037964172,13025140.1972308
482,3642,DUV 45-3642,551,9166.00969250968,5056048.69905262
483,3741,DUV 45-3741,519,11293.4603216497,4958418.04166533
484,3742,DUV 45-3742,445,10429.0255969981,3322873.80060787
485,3565,EAGLE,1,26543.3629616771,22173750.3519385
486,0392,EARLINGTON,391,15809.3872851463,6069390.59204754
487,3623,EASTRIDGE,496,24807.6377729446,30707799.9746434
488,0395,EASTWOOD,495,14597.5385589164,6719352.66841797
489,3500,EDGEHILL,68,7840.27370280456,3387342.72807235
490,2563,ELIZABETH,568,8623.51690783095,3806845.36685031
491,3283,ELSIE,850,11641.133461439,7871229.05899795
492,0834,ELSOM,591,20023.1179363466,18040121.3142511
493,3414,ENM 05-3414,0,600.236300315536,22509.8123628361
494,0409,ENM 31-0409,452,12722.4112991129,6774913.11941199
495,0410,ENM 31-0410,740,19583.2812473435,14507856.2471947
496,0411,ENM 31-0411,796,20842.0974103817,9967947.24281526
497,0413,ENM 31-0413,747,9215.7939892587,5201681.91991708
498,0415,ENM 31-0415,286,6107.4532206171,2347546.40952558
499,0416,ENM 31-0416,761,25593.4149059497,12341455.0491123
500,0417,ENM 31-0417,300,10894.4768123148,2845479.76755484
501,0418,ENM 31-0418,563,12353.7209874518,8941657.73266706
502,0419,ENM 31-0419,660,9740.72840747953,5797343.79834102
503,3246,ENM 31-3246,335,17289.811810071,8261695.72085132
504,3247,ENM 31-3247,933,48044.0758186274,44313896.3028744
505,3248,ENM 31-3248,809,15392.5432780231,12041510.5754091
506,3492,ENM 31-3492,341,17014.0389699642,10961976.1896613
507,0426,EVERGREEN,490,9980.15614232974,5962179.42914764
508,0427,EXCALIBUR,428,10477.7722428751,4501902.13090054
509,2565,FAIRGLEN,464,10448.3928927594,3470764.3246023
510,2459,FAIRHAVEN,861,28958.9834103073,16382805.9637572
511,2707,FAIRMONT,415,6024.50366198921,2230700.71011074
512,3526,FAIRMONT GLEN,517,21407.9585985222,8877902.33319097
513,2441,FAIRVILLE,613,15934.254319965,7571938.81547217
514,2399,FAIRWEATHER,292,7286.57754779969,2683965.29820619
515,0430,FAIRWOOD,269,7187.11757358556,2143559.43895806
516,3186,FALCON,491,208401.933529176,1374753599.16424
517,0432,FALL CITY,589,14633.5337811873,10016600.4207177
518,2837,FARLEY,792,57917.9743878303,114717334.503824
519,2988,FED 30-2988,683,16571.0776740674,11608215.4899707
520,2990,FED 30-2990,713,17778.5740387435,15484977.3226956
521,2991,FED 30-2991,375,10861.2571989878,4551764.22813166
522,2992,FED 30-2992,426,6596.53609383997,2610345.38644558
523,2993,FED 30-2993,751,17358.3290053196,5893046.32811994
524,2994,FED 30-2994,250,7596.50542902977,1957074.56929368
525,2995,FED 30-2995,269,7743.04547036624,3062677.83231375
526,2996,FED 30-2996,889,19070.2954622511,17997550.2033704
527,2999,FED 30-2999,450,7909.22361962566,3472875.25493282
528,3000,FED 30-3000,686,10237.0046946965,6540602.9771459
529,3001,FED 30-3001,715,8032.06663363586,3995906.28414048
530,3002,FED 30-3002,805,12702.8623430091,4944074.73704862
531,3003,FED 30-3003,723,37373.1970931965,41296624.255502
532,3004,FED 30-3004,452,12703.8265764846,6305510.49020614
533,3005,FED 30-3005,292,6795.85642365379,2267377.18979558
534,3006,FED 30-3006,518,10575.2955694428,7162929.40181424
535,3007,FED 30-3007,244,6603.56255066578,2190867.58564448
536,3008,FED 30-3008,418,8110.93702802795,3661939.48441024
537,3010,FED 30-3010,345,16367.8066320924,7371956.64012901
538,3011,FED 30-3011,416,10246.8269943687,4092043.60753033
539,3012,FED 30-3012,317,6387.5621942696,2398826.35265047
540,3013,FED 30-3013,321,8788.74672613177,3608512.65882503
541,3014,FED 30-3014,465,14355.1895494043,11132724.5361421
542,3015,FED 30-3015,405,11485.400372364,5267168.72914508
543,3017,FED 30-3017,750,12510.33177421,8158211.71918788
544,3018,FED 30-3018,340,9944.6115786128,5346269.13561086
545,3019,FED 30-3019,471,18624.2896443985,10217424.4309592
546,3020,FED 30-3020,540,15079.7401115858,7490209.13209439
547,3021,FED 30-3021,658,11726.1249834885,4676827.66462853
548,3022,FED 30-3022,227,6130.93927010303,2172272.19882664
549,3023,FED 30-3023,415,11502.3496232433,4077994.28343462
550,3024,FED 30-3024,345,11874.0531445884,4923289.159343
551,3025,FED 30-3025,569,10612.5506988464,5941847.09121097
552,3026,FED 30-3026,408,8472.52268166299,3116321.40603649
553,3027,FED 30-3027,706,12536.6683872559,6410962.94418398
554,3028,FED 30-3028,551,8612.14786958234,4553369.27944581
555,3029,FED 30-3029,362,6870.12452737149,2778652.57632107
556,3030,FED 30-3030,419,6465.24437524086,2430858.15869832
557,3031,FED 30-3031,626,12095.6770395905,6080227.70798076
558,3032,FED 30-3032,268,5805.06154560213,1448890.61816993
559,3033,FED 30-3033,445,11111.0568449143,4194350.56427888
560,3034,FED 30-3034,356,7495.89829476432,2263525.4444778
561,3035,FED 30-3035,282,9469.29027311445,2371412.93353887
562,3036,FED 30-3036,395,7703.33307844784,2676794.26259089
563,3037,FED 30-3037,339,7581.21515710816,3299346.71862334
564,3038,FED 30-3038,221,5180.24672222544,1350972.922039
565,3039,FED 30-3039,350,10288.8401211228,3510928.35902581
566,3040,FED 30-3040,489,7794.44933835976,3059218.32419961
567,3041,FED 30-3041,509,8243.20177416879,4194374.26711702
568,3042,FED 30-3042,264,5455.8700288086,1621398.39692125
569,3043,FED 30-3043,656,14214.7329569406,9264082.02956598
570,3044,FED 30-3044,712,19031.5909472328,14650843.3790217
571,3045,FED 30-3045,763,10195.7819709046,4310023.60285446
572,3046,FED 30-3046,468,9023.78081556646,3987814.92583847
573,3047,FED 30-3047,644,13338.5010092256,4077620.58528463
574,3048,FED 30-3048,574,13824.3612495134,5400605.92476913
575,3049,FED 30-3049,511,8217.47967480538,4218894.48877898
576,3050,FED 30-3050,631,10974.1664244398,4244763.95499661
577,3051,FED 30-3051,480,9172.89238454149,4548165.90759527
578,3052,FED 30-3052,526,9599.24175977101,5702100.46482632
579,3053,FED 30-3053,518,9957.59659223727,6106603.14867903
580,3054,FED 30-3054,460,12811.9977100616,8924328.94437214
581,3055,FED 30-3055,712,13339.0273725943,8191462.99720461
582,3056,FED 30-3056,344,12816.8850026603,6224885.38999176
583,3077,FED 30-3077,332,7005.95631950442,2825889.27971966
584,3078,FED 30-3078,401,6576.59137970879,2668983.10272514
585,3079,FED 30-3079,543,12190.2218442487,4631819.59999386
586,3080,FED 30-3080,591,13715.8249858942,9469640.35771039
587,3085,FED 30-3085,423,25443.0050954787,18567324.7725921
588,3086,FED 30-3086,550,14098.8438244595,8962952.16698947
589,3087,FED 30-3087,584,13791.0983304351,5426859.12071304
590,3088,FED 30-3088,616,7822.67229276388,3462038.7214489
591,3090,FED 30-3090,372,11050.1003400982,4648926.82633328
592,3091,FED 30-3091,589,16699.2129819997,7360962.57119374
593,3092,FED 30-3092,463,6845.08367703582,2565518.46951146
594,3093,FED 30-3093,768,11811.524609487,4517854.15658358
595,3094,FED 30-3094,734,12480.5563129096,6591150.5582707
596,3095,FED 30-3095,584,8649.52397717369,3574930.01130996
597,3096,FED 30-3096,221,5620.3359709047,1589542.26185057
598,3097,FED 30-3097,749,12166.7098766377,7056505.67392575
599,3098,FED 30-3098,550,9918.97490689351,4004093.70555331
600,3110,FED 30-3110,354,12583.5369730988,3669396.86662321
601,3234,FED 30-3234,412,9888.56800895473,3397862.47432454
602,3235,FED 30-3235,473,11318.3217124127,3259017.15753133
603,3236,FED 30-3236,537,11944.7861796164,8031566.51109025
604,3237,FED 30-3237,817,12680.2096344858,8678171.24970228
605,3238,FED 30-3238,444,8404.24998157139,3990642.20962939
606,3289,FED 30-3289,319,34359.2384118543,41890385.8062711
607,3305,FED 30-3305,713,9058.50193693708,3289303.52043971
608,3372,FED 30-3372,474,9202.47643207041,4162087.82384384
609,3395,FED 30-3395,303,8237.72411311174,3908082.11946812
610,3574,FED 30-3574,472,10770.6558330409,4255081.41594957
611,3582,FED 30-3582,489,30446.7806621126,36571176.5306573
612,3596,FED 30-3596,343,10988.8131177301,4354360.56536691
613,3599,FED 30-3599,437,13325.6790929931,10768501.8349638
614,3764,FED 30-3764,644,9246.02027974144,5099844.60005674
615,3766,FED 30-3766,467,8370.48733292688,3666490.25497891
616,2666,FOREST,602,15419.8121280067,12115679.245608
617,2460,FOUR LAKES,752,55240.7286470589,92663009.061912
618,3220,FOX,445,20109.8728123265,20278904.669017
619,3616,FRAGER,3,4976.81393934675,1308889.9578897
620,0452,FRANKLIN,175,12272.7919708511,3787648.11334664
621,3302,FREEDOM,742,35832.4955337741,53519990.3574571
622,0461,GENEVA,445,13991.3811426016,9449615.46574624
623,0469,GLASGOW,713,14224.6164909526,7374578.86731981
624,0471,GLENDALE,836,24318.947155244,14278028.8347095
625,3613,GLENN,270,11907.6016603958,5291290.69122653
626,3630,GRAFF,98,24532.1532173864,17334523.0458438
627,0479,GRANDVIEW,11,13509.8787232023,4955108.47478413
628,0481,GRASS LAKE,378,15732.6134319322,8256683.68972561
629,0487,GREEN RIVER,530,127042.006910992,460659205.984208
630,3478,GREEN VALLEY,306,51221.558430098,110524507.366501
631,2486,GRIFFITH,617,8096.15712311194,3937230.85487939
632,1096,GRIZZLY,753,249046.440891265,365476109.613298
633,2909,GROUSEMONT,598,17562.973298446,16323977.2789246
634,0492,GUENEVERE,396,8104.41670488726,2333403.64140008
635,2566,HAAS,735,32433.3971684062,38046805.2348313
636,3768,HAINES,401,7990.02973578145,3215954.40276993
637,0493,HAM LAKE,481,29163.951764174,42678967.2011115
638,2840,HANSEN,524,22214.2526353267,25184546.194183
639,0495,HAPPY VALLEY,152,46188.4821643573,44518821.5863439
640,3338,HERON,480,7946.94480325974,2181189.89838825
641,0520,HI-VALLEY,809,36320.4627068717,52436364.0470537
642,2655,HILL,541,33029.2206932898,43476223.6359489
643,0522,HOBART,651,119225.883931243,366680659.383774
644,2926,HOLIDAY LAKE,300,13487.35556502,10080989.2810783
645,2656,HOLLYMORE,507,13518.8684419484,4446640.26641024
646,0525,HOLLYWOOD,564,22511.5595162302,20834735.1535219
647,2615,HOLM LAKE,754,26806.7261640773,44423529.7018587
648,3626,HONEY,111,7584.86874257797,1155894.67031592
649,3083,HORSESHOE,663,111883.330776599,234203063.262576
650,0533,HPT 48-0533,357,18253.8380947837,8459786.75297599
651,2984,HUCKLEBERRY,419,13988.6373968202,6363210.29954309
652,2606,HUSKY,847,17756.6779519072,17084837.05108
653,0534,HUTCHINSON,246,59044.6999317486,102525870.965013
654,3437,IDA,269,15273.54903787,5127019.23220729
655,2938,ILLAHEE,381,4833.70987657933,1095709.61417442
656,3284,ISABELLA,801,17893.8213732222,20339299.1870861
657,0543,ISS 05-0543,884,20509.3500598498,17212274.6128588
658,0544,ISS 05-0544,680,14671.6814417624,6153918.84128357
659,0545,ISS 05-0545,345,11713.2805722504,4272126.54328101
660,0546,ISS 05-0546,232,37142.0555060983,28210208.4603344
661,0547,ISS 05-0547,352,6688.49584420902,2493582.05429391
662,0548,ISS 05-0548,773,22323.4300296476,20912775.1223511
663,0550,ISS 05-0550,279,10600.1698814592,2482010.19830489
664,2461,ISS 05-2461,562,13749.6102801738,8271835.51530181
665,2806,ISS 05-2806,412,8069.5078278202,3325976.07486129
666,2929,ISS 05-2929,588,20301.6032987566,11151111.1955498
667,3138,ISS 05-3138,434,8409.65642870659,3880708.41287258
668,3145,ISS 05-3145,494,18295.6889958528,8845774.39583948
669,3206,ISS 05-3206,852,14786.4420446876,6134595.93936008
670,3464,ISS 05-3464,782,12745.6333790016,5510108.25819935
671,3503,ISS 05-3503,542,14676.0154338091,6437600.29013464
672,3504,ISS 05-3504,648,8489.25841482468,2626426.03955552
673,3527,ISS 05-3527,639,9449.12150357695,3043879.11422583
674,3552,ISS 05-3552,788,6899.86245087654,2049482.33421913
675,3559,ISS 05-3559,520,18326.9965386635,12743234.4963873
676,3572,ISS 05-3572,715,19740.4301185567,8636613.71375876
677,3634,ISS 05-3634,530,14290.0871242713,4088654.78224135
678,3649,ISS 05-3649,538,22631.1042517727,15104179.2507392
679,3651,ISS 05-3651,423,8991.77603779126,2521642.49502871
680,3691,ISS 05-3691,608,23694.4468617311,22115951.0414474
681,3697,ISS 05-3697,0,5300.43268883172,1740066.26026651
682,3711,ISS 05-3711,562,11372.4506723249,3196047.92665085
683,3712,ISS 05-3712,51,20784.4302543266,12482801.0366968
684,3714,ISS 05-3714,339,7490.67767312029,2711888.15930255
685,3733,ISS 05-3733,428,10136.4821537419,3427406.36915549
686,3736,ISS 05-3736,630,6341.10620536795,2279630.68101414
687,1208,ISS 41-1208,667,23943.7208259566,7774037.63581662
688,2401,ISS 41-2401,655,20225.2971015697,16102789.5601682
689,2409,ISS 41-2409,877,10463.4279247827,5915301.99747731
690,2602,ISS 41-2602,577,33542.0832837437,33580692.3983904
691,2605,ISS 41-2605,421,6955.16039490617,2430340.80187847
692,2692,ISS 41-2692,410,7432.46677052488,2300432.56169038
693,2733,ISS 41-2733,678,12033.0358234711,5111591.95894171
694,2977,ISS 41-2977,423,8253.47256340898,2524073.72925177
695,3533,ISS 41-3533,578,15962.8246009368,10306204.318282
696,3554,ISS 41-3554,445,16059.502334699,10069413.1539696
697,3740,ISS 41-3740,403,10093.8640521276,2768306.94064839
698,3786,ISS 41-3786,260,8770.03597001587,1845517.87609444
699,3789,ISS 41-3789,220,8241.04611325595,3112837.57316273
700,3783,IVERSON,307,35082.0970867791,36950298.1670189
701,2785,JAY,465,29160.7813718131,24360645.9367895
702,0556,JEFFERSON,677,25603.6754308074,19657594.931494
703,0561,JOVITA,510,19610.0263555016,18264580.2415018
704,0568,JUTLAND,96,20136.7780614152,8430340.2177199
705,2728,KELLY,376,6931.57626468797,2339974.17035411
706,3659,KELSEY,497,10420.6715482565,2638071.64793562
707,3375,KEN 05-3375,0,15759.2181196769,13797495.4380573
708,3462,KEN 05-3462,0,8157.54865919086,3503686.74108756
709,0893,KEN 11-0893,687,13044.07211293,10188561.6391765
710,0918,KEN 11-0918,630,10584.6951695849,7001554.65096116
711,3331,KEN 11-3331,553,7735.05723104801,3360346.69824587
712,3403,KEN 11-3403,647,10534.6260587287,6934646.66480329
713,3663,KEN 11-3663,468,9040.96916896408,3796901.71456558
714,0270,KEN 33-0270,302,13478.2063198453,10202866.3036253
715,0453,KEN 33-0453,814,11726.2610073555,6385562.86600541
716,0575,KEN 33-0575,466,14918.8185807589,8995723.47202081
717,0576,KEN 33-0576,494,10353.3145460405,4588344.16761632
718,0577,KEN 33-0577,639,17570.9454947579,10959872.3620619
719,0578,KEN 33-0578,620,17917.8733165388,13699317.6268053
720,0581,KEN 33-0581,814,11748.5580191362,6508179.81225205
721,0582,KEN 33-0582,600,11144.7867606387,4953520.87141508
722,0583,KEN 33-0583,442,11484.9231129569,4661529.68190021
723,0585,KEN 33-0585,611,25950.3516734231,13619241.5126203
724,0586,KEN 33-0586,464,10235.1913256266,3524094.14939319
725,0587,KEN 33-0587,465,11841.0321117925,5489681.23480896
726,0588,KEN 33-0588,334,8748.50908652844,3439787.39252719
727,0590,KEN 33-0590,773,10259.373792418,6737402.28247387
728,0591,KEN 33-0591,476,31739.0514491744,22329021.9849739
729,0592,KEN 33-0592,213,66159.984757072,189865922.632564
730,0593,KEN 33-0593,241,11359.3719578029,3761208.86930386
731,0594,KEN 33-0594,411,7860.77353407958,3913182.43918989
732,0595,KEN 33-0595,685,21194.6796825021,10521146.5739379
733,0596,KEN 33-0596,570,18314.2592530246,10522143.0285795
734,0597,KEN 33-0597,804,41515.7900621463,26672182.6141556
735,0598,KEN 33-0598,509,15732.4428205606,7241937.22073358
736,0603,KEN 33-0603,691,8544.38580262852,4325527.01750477
737,1055,KEN 33-1055,503,9822.72135396454,4953526.22680531
738,2426,KEN 33-2426,573,11050.5816772537,5400543.31513675
739,2443,KEN 33-2443,368,13555.0942208557,8797127.20445191
740,2567,KEN 33-2567,416,11679.6470807716,5919504.52478419
741,2569,KEN 33-2569,506,12961.3772540085,6041986.77220302
742,2570,KEN 33-2570,604,13330.7085715493,6463866.73512143
743,2618,KEN 33-2618,515,9213.68500368891,5196544.79287063
744,2699,KEN 33-2699,403,9860.48793246874,3987873.78945343
745,2864,KEN 33-2864,508,15094.513580927,6677529.47055872
746,3172,KEN 33-3172,650,11298.8865043084,5424038.82945421
747,3174,KEN 33-3174,798,19136.8198366206,13114819.120147
748,3232,KEN 33-3232,558,9602.51905090417,2302315.00551926
749,3332,KEN 33-3332,471,12489.2016888831,7482178.63755192
750,3362,KEN 33-3362,385,16839.0061486939,7728959.90556972
751,3378,KEN 33-3378,811,7483.50927170658,3532192.40993006
752,3445,KEN 33-3445,432,14132.6465287961,7009994.47167375
753,3553,KEN 33-3553,608,10749.3785301939,4331709.40017786
754,3629,KEN 33-3629,132,12879.0503796814,5507288.73475798
755,3644,KEN 33-3644,563,8644.24875157193,3645653.14736146
756,3670,KEN 33-3670,306,15935.6355314853,6652832.45938013
757,3715,KEN 33-3715,384,15351.1281447531,13844525.3789794
758,3753,KEN 33-3753,506,6140.98787644379,2346943.89141984
759,3757,KEN 33-3757,473,16950.1266925322,7061765.82726493
760,3758,KEN 33-3758,465,14815.3169290899,7822898.76620396
761,0026,KEN 47-0026,388,10364.088065805,4000606.34680527
762,0028,KEN 47-0028,564,16717.5590422948,9378275.67217682
763,0229,KEN 47-0229,852,10939.2008935635,7558463.2986519
764,0238,KEN 47-0238,885,21138.2913123427,17461221.7386779
765,0246,KEN 47-0246,510,16801.7289098611,9509899.11544812
766,0439,KEN 47-0439,632,10418.0674217585,6784155.75215763
767,0482,KEN 47-0482,825,10562.9561660139,6973484.70499108
768,0498,KEN 47-0498,228,12399.5894920727,5897091.58957928
769,0600,KEN 47-0600,479,13415.4961685462,6935016.69574451
770,0601,KEN 47-0601,581,7868.9526593566,3373299.3744746
771,0662,KEN 47-0662,668,12668.4467296473,8480908.98905594
772,0753,KEN 47-0753,701,12439.7165172632,6797063.52904874
773,0798,KEN 47-0798,877,17684.8214827187,13944196.1712592
774,0835,KEN 47-0835,740,13281.0059590713,5362446.59201191
775,0842,KEN 47-0842,864,12943.7099396186,9561610.57927296
776,0880,KEN 47-0880,442,7021.54464164597,2772752.41881282
777,0910,KEN 47-0910,840,13175.0129276282,10429254.2588909
778,1034,KEN 47-1034,791,11237.1738048025,5519410.89819059
779,1076,KEN 47-1076,702,10322.8635835516,6153058.06084596
780,1102,KEN 47-1102,858,13738.6818152502,9205754.17343292
781,1151,KEN 47-1151,491,10527.168725653,6926330.90605103
782,1170,KEN 47-1170,471,10587.3477779497,3682220.03535447
783,2403,KEN 47-2403,584,8204.9111181642,3459772.43760702
784,2477,KEN 47-2477,557,14652.6840788391,10585979.3924371
785,2485,KEN 47-2485,670,8508.01855070209,4003275.13173658
786,2490,KEN 47-2490,692,11514.2287587595,6651403.28007868
787,2568,KEN 47-2568,427,7838.22061211848,3378064.23390535
788,2585,KEN 47-2585,419,14667.599034685,4553283.93022859
789,2599,KEN 47-2599,828,10997.6188426411,7096412.22705531
790,2667,KEN 47-2667,673,9807.2116008168,3836115.86109878
791,2704,KEN 47-2704,831,16631.6798550338,9497599.12527612
792,2708,KEN 47-2708,534,7964.88618331969,3522041.62645484
793,2709,KEN 47-2709,571,11468.5956039187,7445632.1479475
794,2834,KEN 47-2834,573,7941.03133897783,3503691.49662757
795,2836,KEN 47-2836,552,7977.881891159,3537058.18257215
796,2838,KEN 47-2838,708,9271.42850707735,4453689.84403106
797,2939,KEN 47-2939,446,9187.27270402058,4090129.23008697
798,2985,KEN 47-2985,625,7852.62226715215,2567633.57544423
799,3136,KEN 47-3136,314,6966.62896732976,2266605.46744592
800,3180,KEN 47-3180,586,8167.89131680951,3677099.01426374
801,3184,KEN 47-3184,831,10571.1252272478,6984284.82966315
802,3189,KEN 47-3189,824,19513.4773936416,11028616.2973412
803,3190,KEN 47-3190,845,12966.0516206117,10145351.0966011
804,3275,KEN 47-3275,584,10765.638552588,6190456.00219834
805,3300,KEN 47-3300,539,9362.09210361907,2767779.40550833
806,3323,KEN 47-3323,571,8294.38459536302,4166895.52000627
807,3344,KEN 47-3344,515,10189.884376556,4727373.19351307
808,3352,KEN 47-3352,0,7368.87034057814,2038747.84335494
809,3402,KEN 47-3402,885,20950.8812450874,13953571.0644499
810,3408,KEN 47-3408,430,9485.9587455918,5099297.50884695
811,3447,KEN 47-3447,286,5720.17394391836,1666368.12361064
812,3483,KEN 47-3483,642,8971.28444632811,4370132.86027086
813,3493,KEN 47-3493,640,13208.6541535968,10477975.0759508
814,3537,KEN 47-3537,648,12603.5926403472,7296431.70362497
815,3579,KEN 47-3579,316,9334.68485677611,4743789.49954667
816,3652,KEN 47-3652,544,10076.7784301901,5459709.09823541
817,3676,KEN 47-3676,562,13320.3225398429,7539760.91145804
818,3754,KEN 47-3754,511,8282.3008825537,3306675.26144064
819,3755,KEN 47-3755,369,10009.2171879228,3852799.6653053
820,3778,KEN 47-3778,508,8419.31414556009,3593892.07807793
821,3793,KEN 47-3793,309,6528.39298982177,2519180.48363629
822,3523,KENTLAKE,745,13492.4495063953,9891333.60023683
823,0607,KILLARNEY,512,15954.2640816552,11613451.1437089
824,0019,KIR 01-0019,772,11671.1256155459,7495277.07169012
825,0356,KIR 01-0356,822,18558.5183005106,12832624.4873942
826,0403,KIR 01-0403,537,12855.1368555446,9280102.67377608
827,0421,KIR 01-0421,730,20424.2784680233,15834791.1978501
828,0422,KIR 01-0422,618,8411.92663819921,4393595.62272644
829,0870,KIR 01-0870,584,9061.75426631212,4343963.82931301
830,2457,KIR 01-2457,696,10709.6912296388,5186177.47652318
831,2488,KIR 01-2488,746,12219.0916418192,6595042.66851491
832,2561,KIR 01-2561,667,9001.21360584677,4578577.11365199
833,2595,KIR 01-2595,525,6952.1763840881,2847841.14824771
834,2678,KIR 01-2678,684,12389.757503231,6072345.68165465
835,2759,KIR 01-2759,694,10469.8545488942,5880553.80117596
836,2762,KIR 01-2762,626,10213.0682747317,3963643.05615243
837,2767,KIR 01-2767,613,14813.6923901955,11842157.9029655
838,2768,KIR 01-2768,595,11340.3081189556,4108927.27972246
839,2918,KIR 01-2918,679,10921.2944631344,4550438.10211773
840,2923,KIR 01-2923,690,8226.32375866131,3623052.21352289
841,3422,KIR 01-3422,575,10752.9168524832,6523205.46056936
842,3678,KIR 01-3678,386,11146.3263785261,3845702.07849041
843,0442,KIR 45-0442,601,8475.66899675396,3944663.2546364
844,0554,KIR 45-0554,496,9507.83975172714,5094837.71684354
845,0610,KIR 45-0610,530,9347.05042895325,4397684.52007952
846,0616,KIR 45-0616,838,9954.99287705442,3649326.87474227
847,0618,KIR 45-0618,483,10518.844596276,3670309.54016826
848,0619,KIR 45-0619,331,8197.26790939439,2536680.55990802
849,0620,KIR 45-0620,550,13088.2961303577,5766696.50482733
850,0622,KIR 45-0622,411,7597.09044416063,2726485.61415453
851,0623,KIR 45-0623,378,6264.70367072242,2382274.81598843
852,0624,KIR 45-0624,811,8613.90873512152,4038310.05744309
853,0627,KIR 45-0627,630,9087.45021616744,4476682.36370382
854,0630,KIR 45-0630,593,17896.7960373115,12687782.3393681
855,0631,KIR 45-0631,653,14211.442956953,8906737.79116736
856,0632,KIR 45-0632,484,7872.26728624822,3439852.64783496
857,0925,KIR 45-0925,359,7616.16101703854,2743426.2575675
858,1019,KIR 45-1019,824,11062.3131224267,4739329.77290378
859,1040,KIR 45-1040,799,12268.4926374634,5692759.00588145
860,2421,KIR 45-2421,517,9052.0449623972,3619279.16522361
861,2423,KIR 45-2423,728,8163.11354422208,4000487.60659339
862,2471,KIR 45-2471,692,13586.013816872,6925232.17631402
863,2489,KIR 45-2489,648,8177.41114372148,3271527.39109889
864,2560,KIR 45-2560,783,17926.13077055,10269249.4078881
865,2679,KIR 45-2679,626,8602.49686421244,3453280.97974613
866,2722,KIR 45-2722,638,9593.01216924804,5534142.43063326
867,2730,KIR 45-2730,802,17178.5380980309,9502948.47767408
868,2760,KIR 45-2760,628,12326.0364941461,4351084.19265929
869,2761,KIR 45-2761,665,9426.51103282811,5233239.26889948
870,2786,KIR 45-2786,370,7989.20981788588,3234957.80419539
871,2910,KIR 45-2910,435,8110.31791093042,3693495.73304079
872,2911,KIR 45-2911,338,6679.07719381647,1810335.14846241
873,2912,KIR 45-2912,435,6715.16092723301,1965900.67280578
874,2916,KIR 45-2916,296,6253.67905363902,1855095.91756684
875,2917,KIR 45-2917,607,11120.1097795614,4615206.88847186
876,2924,KIR 45-2924,797,10133.8634948465,3096263.54419158
877,2931,KIR 45-2931,413,6291.94457090372,1731074.88815291
878,2932,KIR 45-2932,489,7476.96608584429,3175443.69255836
879,2933,KIR 45-2933,398,5453.70914884048,1759795.39146664
880,2934,KIR 45-2934,377,8308.30824165072,3217014.51591065
881,2962,KIR 45-2962,491,14565.8542981057,6149355.53030188
882,3109,KIR 45-3109,460,10283.9216303446,4915666.72987513
883,3198,KIR 45-3198,544,15868.5956734309,6034202.17053307
884,3199,KIR 45-3199,397,10067.0479734687,4858354.97507216
885,3200,KIR 45-3200,485,7332.75128990257,1690184.80397752
886,3397,KIR 45-3397,318,7010.31279745564,2815867.62846323
887,3450,KIR 45-3450,260,5387.14560722739,1810545.00408586
888,3612,KIR 45-3612,226,9027.92563985823,1571371.02772133
